"","Transect","Station","Tile.Type","Altitude","Emersion.Rate","AltGroup","EmGroup","S_mean","Pielou_mean","Cover_stability_alpha","Cover_stability_alpha_res","Asynchrony_corr_time","Consumer_mean","Limpet_mean","Whelk_mean","Ac_invertebrates_mean","Eph_macroalgae_mean","Barnacles1_mean","Barnacles2_mean","Species_stability","Pop_stab","Statistical_averaging","Asynchrony_ratio_time","n_timepoints2","Compositional_similarity","n_composition"
"13",1,7,"R",48.94863176,0.126427505310374,"[48.7,49.8)","[0.126,0.274)",12.125,1.99542439696168,2.27504523730517,2.22409229976525,0.0723391851867421,0.00105948207945105,0.00105948207945105,0,0.224238486053747,0.22841903534187,0.0874469839969396,0.0240103439201605,0.862750029301983,1.38188923661853,2.40774603165882,0.0402470008230888,7,0.468229848890418,5
"14",1,7,"S",48.95279992,0.127091521999651,"[48.7,49.8)","[0.126,0.274)",8.4,1.56314252596102,1.19659544003973,1.17410486685818,0.084007951549259,0.00245309155766944,0.00245309155766944,0,0.162003891404776,0.563120865552038,0.0233902198333308,0.0273259581312564,0.892280997881392,0.98620756152874,1.98049814361236,0.0250049667921231,9,0.425983678740012,8
"15",2,1,"R",52.88969469,0.45871253836353,"[52.0,54.2]","[0.383,0.589]",7.63636363636364,1.46359446068336,8.06309070646509,7.8205008985968,0.11816141186872,0.0619362452167912,0.0619362452167912,0,0.0616059481734322,0.0500081658151109,0.202432853312724,0.507166801413096,3.35658219527579,4.76527196185547,2.16199316984513,0.0332015009885793,11,0.879725294736078,10
"16",2,2,"R",51.75520539,0.38251009325963,"[50.6,52.0)","[0.383,0.589]",6.36363636363636,1.44473304948941,5.93601251066083,5.19862861538927,0.0306013372614122,0.042448184914371,0.0405027627978431,0.00194542211652794,0.0855741926606427,0.0457900339715048,0.218242173012234,0.571572939772446,2.64892720603633,3.84464921582567,2.01998131950362,0.0813607099939637,11,0.867995096429966,10
"17",2,2,"S",51.70946145,0.379795973250097,"[50.6,52.0)","[0.274,0.383)",7.63636363636364,1.39535709961044,3.69258286419681,3.89606423898152,0.132940229262952,0.0294642327046166,0.0274062065452825,0.00205802615933413,0.058016638259637,0.19968166198806,0.309178695220846,0.557271074061459,1.96870227742682,1.82659987292198,1.68971777891453,0.00648544811643552,11,0.835403260192001,10
"18",2,3,"R",51.09374776,0.342590531554226,"[50.6,52.0)","[0.274,0.383)",7.90909090909091,1.45447521260552,6.68813586255429,5.38083367111643,0.0559331712467801,0.0564318524890837,0.0464523439674825,0.00997950852160127,0.0828774693157555,0.00987727372175981,0.28873439570519,0.348120182320433,1.76215144345042,2.80854033985141,1.79089990296074,0.0564863462799595,11,0.850944965934492,10
"19",2,3,"S",51.12734002,0.344709419455337,"[50.6,52.0)","[0.274,0.383)",7.27272727272727,1.50573726803616,5.0082669879332,4.49046379597446,0.184920719869288,0.0749584806529031,0.0749584806529031,0,0.0518357310724118,0.0747025945021873,0.450763532775342,0.269330913824401,1.45425265051716,1.71277848552401,1.8319165503268,0.0110616472714795,11,0.842937672306844,10
"20",2,4,"R",50.60118066,0.309014864309846,"[49.8,50.6)","[0.274,0.383)",8.3,1.75386757530963,2.6577804112476,2.48894473945883,0.0890444361370859,0.067089642145454,0.051308203382077,0.0157814387633769,0.128291284047751,0.0179672544615256,0.169250920434844,0.160951648376709,1.01912420306254,1.7150247473264,2.02085765401035,0.0438490890663703,10,0.698734533915749,8
"21",2,4,"S",50.55224979,0.30535293149541,"[49.8,50.6)","[0.274,0.383)",8.63636363636364,1.51070871866182,3.37189048082394,2.89545134056923,0.122453467612987,0.329445814986899,0.329445814986899,0,0.0558166996641424,0.185973990680264,0.361850733345007,0.154930125983923,1.29584043436804,1.53545791246763,2.18220443914809,0.0676015597498553,11,0.723321608996265,10
"22",2,5,"R",49.99971259,0.258226611232499,"[49.8,50.6)","[0.126,0.274)",8.5,1.7929323662138,3.17864090732786,2.86475698023951,0.059475432193115,0.0529750393671066,0.048658440080543,0.00431659928656361,0.2055796561086,0.265461528601424,0.213007350525832,0.14790812518131,1.11073548209067,1.30972743326346,2.05239130251042,0.0257499814083081,1,0.68527967463571,8
"23",2,5,"S",49.9612543,0.254484352366941,"[49.8,50.6)","[0.126,0.274)",6.18181818181818,1.84110717567531,3.7202841177395,4.96951712348258,0.115602829288454,0.350782368062821,0.349338016100871,0.00144435196195006,0.0688321429364362,0.106623424494649,0.322247164232551,0.239728906828195,1.78578025478647,1.79648999565301,1.91452182352888,0.0129265211909438,11,0.731940342825997,10
"24",2,6,"R",49.70694757,0.227934171271905,"[48.7,49.8)","[0.126,0.274)",9.54545454545454,2.24477319864603,1.72015535251227,1.96010216670351,0.0201971259816639,0.0815865718178809,0.0815865718178809,0,0.156703825203084,0.153110437975921,0.113740147186493,0.0593290660588393,1.11520181888665,1.71152392036592,2.77047532731178,0.0665570642082951,10,0.5380710002747,10
"25",2,6,"S",49.70584005,0.227811304306879,"[48.7,49.8)","[0.126,0.274)",7.90909090909091,1.70200557641041,1.34748075209608,1.52653033950862,0.00784279099180916,0.11866849268289,0.11866849268289,0,0.111436711854176,0.386708887229836,0.0442128727296647,0.0586010285327245,0.845625626172195,1.11384453718169,1.89462491167257,0.00740182084363369,11,0.550982820177133,10
"26",2,7,"R",49.10885382,0.151039194085203,"[48.7,49.8)","[0.126,0.274)",8.72727272727273,1.39183805979157,1.72812593500369,1.74697598891911,0.037840666240832,0.000327645659928656,0.000327645659928656,0,0.392123231662787,0.586594920172809,0.104547614035088,0.0366474260003943,0.826339044085832,0.738125008713927,2.16071438627063,0.0235711355607895,5,0.453363196180631,10
"27",2,7,"S",49.03881478,0.140508587815939,"[48.7,49.8)","[0.126,0.274)",6.90909090909091,1.71386564780902,1.40294366583901,1.43842596737531,0.000762392895956384,0.0028397146254459,0.0028397146254459,0,0.1930018784013,0.458932495389899,0.219666666666667,0.0304,0.942512658674749,1.06287864201379,2.05976658550329,0.0461186056652116,9,0.395337364924964,10
"28",3,1,"S",54.09500432,0.589461295530203,"[52.0,54.2]","[0.383,0.589]",6.36363636363636,1.26314282134378,6.55468490854165,5.0156386198749,0.0848680267627216,0.0128148303469949,0.0128148303469949,0,0.00718977877326463,0,0.490746785489728,0.376621144178509,2.59771057933935,2.90983276941307,1.48363742305436,0.024966396592883,11,0.915311699770813,10
"29",3,2,"R",52.83194613,0.454098503532776,"[52.0,54.2]","[0.383,0.589]",7.18181818181818,1.19526643118324,7.74122783198423,5.95764371026883,0.095917963772366,0.0179156895960976,0.0179156895960976,0,0.0672841933996206,0.0194592746730083,0.107244388037494,0.552456867474783,4.07353912851347,5.93033671413407,1.99346703208336,0.0562082696609796,11,0.891142379094201,10
"30",3,2,"S",52.8874526,0.458531276326906,"[52.0,54.2]","[0.383,0.589]",6.54545454545455,1.22463705937708,5.40768574752001,5.89846740493174,0.100285499707458,0.00987280186559919,0.00987280186559919,0,0.0715649505413417,0.381408481277524,0.177618167224647,0.614733283969919,1.51332958287689,1.28058079062394,1.74301039028814,0.00270719755001974,11,0.736569800136318,10
"31",3,3,"R",51.79023433,0.384592882723856,"[50.6,52.0)","[0.383,0.589]",6.72727272727273,1.45853014843041,6.35756869393564,6.1324498135181,0.0354903394748117,0.0406640761407081,0.0406640761407081,0,0.0857953543557413,0.00441697312722949,0.243422330758426,0.460819004371611,2.65667593524798,3.88612383785309,1.83209384012799,0.0213309043991867,11,0.886190569783642,10
"32",3,3,"S",51.75988519,0.3827880949766,"[50.6,52.0)","[0.383,0.589]",7,1.43809700513649,11.3276284568421,8.43397235274823,0.111486565950464,0.0698477658336976,0.0698477658336976,0,0.0504050198805835,0.000748275862068966,0.518170850122159,0.313844789461566,2.04527648803404,2.29416878728063,1.6993951687823,0.0107175713432093,11,0.911664757543808,10
"33",3,4,"S",51.16016483,0.346764444379874,"[50.6,52.0)","[0.274,0.383)",8,1.53692742880873,6.22777001464137,4.82214876954226,0.127633148334829,0.0927098285166205,0.090437414723517,0.00227241379310345,0.140101004723561,0.00121325802615933,0.229510498805326,0.417310222436067,1.49200166251543,1.80861823843302,1.95258198258246,0.0177963918948162,11,0.867410762847073,10
"34",3,5,"R",50.67930942,0.314720582565008,"[50.6,52.0)","[0.274,0.383)",8.72727272727273,1.51708596283482,4.34722867702565,5.17783701875204,0.118675909211351,0.0477758079494966,0.0477758079494966,0,0.156061589624846,0.0180500777749963,0.264504871647771,0.306950650709605,1.7846133162145,2.60407008287344,1.92770382510373,0.0403478494803792,11,0.808215471170456,10
"35",3,5,"S",50.68094098,0.314837959196765,"[50.6,52.0)","[0.274,0.383)",6.63636363636364,1.69225999677876,6.61823050232972,5.12746043358023,-0.0142972152446429,0.0850999626169534,0.082853708157976,0.00224625445897741,0.101828904871496,0.0970830757035274,0.268545921335889,0.520843224255152,2.47885318243779,2.77335246833557,2.12249006166601,0.0278409524395482,11,0.8550003999242,10
"36",3,6,"R",50.16504419,0.273569236572816,"[49.8,50.6)","[0.274,0.383)",9.36363636363636,1.87817163518626,4.21479140913944,4.44412545488964,0.0357219619320441,0.369411819608479,0.367983638871262,0.0014281807372176,0.0633585154476967,0.112942925472412,0.217613738720565,0.158086502379419,1.46196306872036,1.98311877829789,2.57139451003709,0.0237938545026135,11,0.765579587510143,10
"37",3,6,"S",50.17887217,0.274800149742647,"[49.8,50.6)","[0.274,0.383)",7,1.55509367974086,1.75517406188769,2.10328010189472,0.0054639112219362,0.118811770696837,0.118811770696837,0,0.0684425691502695,0.120549564011098,0.365778300806661,0.0203164788767178,1.16820839135346,1.52924955448389,2.17120267003679,0.0202359578185984,10,0.714132467596574,8
"38",3,7,"R",49.62632215,0.218815690767265,"[48.7,49.8)","[0.126,0.274)",8.63636363636364,1.52906816637351,2.07370908763436,2.43500681978526,0.0440903043150011,0.0635044826459205,0.0635044826459205,0,0.188989128685946,0.23623624067043,0.161373857364386,0.00844738743410475,1.11534901767889,1.29221838975033,2.33025091591545,0.0695127007596077,10,0.459550295277033,10
"39",3,7,"S",49.65226549,0.221788651654584,"[48.7,49.8)","[0.126,0.274)",8,1.63552225823774,1.29346956352181,1.49054091821907,0.0193824132354552,0.123769762185906,0.123769762185906,0,0.190474704150388,0.559081884598992,0.219013854764083,0.00801224732461356,1.49159368869463,1.32024921149657,2.29066016889119,0.0213762779965907,11,0.509003066817293,10
"40",4,1,"R",53.7321403,0.541911343984102,"[52.0,54.2]","[0.383,0.589]",6.45454545454545,1.33734807677992,2.76271622530072,2.09423105030927,-0.276270041622564,0.0155728088143596,0.0155728088143596,0,0.00521422251899992,0,0.171996166177733,0.350695659574716,2.42011379658917,5.01893336442948,1.34485180725377,0.0378177744256108,11,0.860013655421515,10
"41",4,1,"S",53.71377587,0.539719006961039,"[52.0,54.2]","[0.383,0.589]",5.90909090909091,1.6283478884991,2.12663598379331,1.70491198744787,-0.0726801440748606,0.0744616429778516,0.0744616429778516,0,0.00191448955325293,0,0.195817891709869,0.412647741462044,2.77335236106415,4.42195204333171,1.80503151380108,0.000827170439593504,11,0.857254056588596,10
"42",4,2,"R",52.79577613,0.451265051198945,"[52.0,54.2]","[0.383,0.589]",7.27272727272727,1.4304005438507,9.68047527967533,7.08144605515568,0.113294552957279,0.0652711616511408,0.0652711616511408,0,0.0522723184228452,0,0.194140722777312,0.519414342165018,2.75937421400707,4.09740311312242,1.89825803600198,0.0162907275272078,11,0.899534194965012,10
"43",4,2,"S",52.78045607,0.450077640627935,"[52.0,54.2]","[0.383,0.589]",7.45454545454545,1.62583099161073,8.45533578484132,9.0248483046462,0.0407950596761507,0.0675642451291837,0.0675642451291837,0,0.0441542517331811,0.00212158145065398,0.310697168003089,0.573209021888032,3.34267218464646,3.66562849850583,1.87279959149075,0.0299727024423038,11,0.905533175705203,10
"44",4,3,"R",51.92349374,0.392573575591427,"[50.6,52.0)","[0.383,0.589]",6.90909090909091,1.55837765953562,4.97215115346973,5.14386466939059,-0.0165480109934677,0.0257046564786401,0.0257046564786401,0,0.122341770381236,0.173184418446317,0.225094736030553,0.469634159408874,2.02899582181746,2.55422400428,1.86097023270146,0.0719472408476699,11,0.865771932641616,10
"45",4,3,"S",52.03743362,0.399505807677226,"[52.0,54.2]","[0.383,0.589]",6.63636363636364,1.60235917352349,6.36789626763161,4.91627983988475,0.111151951469423,0.0653467721350633,0.0653467721350633,0,0.0579807551841404,0.00904268727705113,0.337210346942765,0.440815428286429,1.78475946019105,2.13936545110249,1.71939420143835,0.0141445423464603,11,0.873883869665564,10
"46",4,4,"R",51.15265679,0.346295692957143,"[50.6,52.0)","[0.274,0.383)",6.45454545454545,1.39423214275469,9.30836014120499,6.39008805273286,0.0605007536039277,0.0383991621152971,0.0338974974303982,0.00450166468489893,0.151875024792153,0.00139286563614745,0.135958841386886,0.556091437348081,3.24706580078566,4.67364098534841,1.79141468326991,0.0223201662639616,11,0.891032602301406,10
"47",4,4,"S",51.1358161,0.345241494532272,"[50.6,52.0)","[0.274,0.383)",6.72727272727273,1.430401544303,6.78389150161267,5.19633929251216,0.124044521645938,0.0358709752243123,0.0339790608366786,0.00189191438763377,0.102056988554755,0.0319169322235433,0.539379245616905,0.28448232387104,1.97335987593639,2.21431736546404,1.95380187968851,0.0269371214795978,11,0.869845936318312,10
"48",4,5,"R",50.5439231,0.304722684303772,"[49.8,50.6)","[0.274,0.383)",6.81818181818182,1.66413312851804,2.82940393964137,2.92039031619178,-0.0564581684772275,0.090731194062895,0.090731194062895,0,0.162795840128719,0.205561070114781,0.315288310338451,0.144284892858032,2.10028520401755,2.64714288886703,1.76901546886185,0.159849255878356,11,0.695119071750336,10
"49",4,5,"S",50.61654855,0.310150623762747,"[49.8,50.6)","[0.274,0.383)",6.72727272727273,1.48238380777182,4.38575526769771,4.50720800112179,0.153409452969124,0.199079032517105,0.197820887451707,0.00125814506539834,0.081807851942155,0.0199473246135553,0.457004488221334,0.230972938570587,1.47668832039214,1.75415387681566,1.95810939712874,0.0106350642659638,11,0.772715467847483,10
"50",4,6,"R",50.23585209,0.279791488665411,"[49.8,50.6)","[0.274,0.383)",7.7,1.84883211305235,1.87747678063062,2.05794056404281,-0.0687705565386025,0.0673372407256985,0.0673372407256985,0,0.0979405792624961,0.0591223178342417,0.158072497491539,0.062423370960307,1.39082709408435,2.38938271563946,2.48015171288894,0.0547053136640271,10,0.64353630930644,8
"51",4,6,"S",50.18893135,0.275690715223169,"[49.8,50.6)","[0.274,0.383)",6.3,1.43957179486134,1.5335893561814,1.8385733890211,-0.0134417849837532,0.126126374727029,0.124951939530834,0.00117443519619501,0.0636793482989232,0.054977431629013,0.316641316416347,0.0687523169946936,1.25477478976109,1.73588018604475,1.95404730446768,0.0663736272936728,10,0.766561074276416,8
"52",4,7,"R",49.59751928,0.215471063209123,"[48.7,49.8)","[0.126,0.274)",13.6,2.04633145258664,1.58685808331915,1.67129855784028,0.0715160620883641,0.0940579954207109,0.0940579954207109,0,0.171575280822009,0.119346220160505,0.0632885785110961,0.0178590967579053,0.823294160042267,1.20305586560578,2.20830118879382,0.0948399351528125,10,0.58176962138206,8
"53",4,7,"S",49.73134667,0.230624390977213,"[48.7,49.8)","[0.126,0.274)",4.7,1.33070051764955,1.34282691586473,1.56230678925791,-0.094707533812838,0.235166408978911,0.235166408978911,0,0.068,0.21760355967523,0.0108108639930504,0.00669749224270077,1.26016535112392,1.66530512053913,1.68051948005146,0.0114453152282919,7,0.753635710468961,8
"54",5,1,"R",53.27194595,0.492420279289105,"[52.0,54.2]","[0.383,0.589]",5.90909090909091,1.60118553735363,10.488444483438,8.22312391126058,0.0994914377739393,0.0107000023680689,0.0107000023680689,0,0.0984153147927561,0.0176817598180945,0.40922141961721,0.295439616508263,2.29845798350068,3.3315602439038,1.68903974494531,0.0215765236269332,11,0.908662221904481,10
"55",5,1,"S",53.10839415,0.477278886766401,"[52.0,54.2]","[0.383,0.589]",6.45454545454545,1.369635165887,9.97697087193023,10.262802413733,0.127442463185615,0.0182785674422354,0.0182785674422354,0,0.1067556162952,0.0473783748695673,0.579544165258224,0.222688284457233,2.27120317086847,2.53411955440369,1.68118550603631,0.0258051571706202,11,0.89763443289657,10
"56",5,2,"R",51.84914684,0.388107985743717,"[50.6,52.0)","[0.383,0.589]",7.88888888888889,1.44505566787585,12.1516704710078,9.97074560596414,0.115510357153598,0.0212097697643897,0.0199613749962565,0.00124839476813317,0.094192929451239,0.00111890606420927,0.22562906910891,0.399907790562821,3.12252248400165,4.9624933218546,1.8730362324813,0.0109924727045516,9,0.901944462667998,8
"57",5,2,"S",51.98788702,0.396476127786907,"[52.0,54.2]","[0.383,0.589]",6.18181818181818,1.3678500219479,8.76886716094046,6.75229531788134,0.134736396276182,0.016752351471759,0.016752351471759,0,0.0637165312784732,0.00269167657550535,0.435270230950093,0.328545961190618,1.62863193869439,1.87438630475964,1.6362169345321,0.0131197840486643,11,0.883099529732166,10
"58",5,3,"R",50.8380833,0.325829839685685,"[50.6,52.0)","[0.274,0.383)",7.90909090909091,1.67223966911083,2.04679314251206,2.07862704158553,0.0648957037520723,0.015021658376812,0.0114896386723785,0.0035320197044335,0.099504751400613,0.252539853170379,0.237544464086467,0.214253195303258,1.08372551803438,1.26783050017906,2.07035642926611,0.0694478240079176,11,0.637511257651645,10
"59",5,3,"S",50.86659899,0.327762602404474,"[50.6,52.0)","[0.274,0.383)",7.6,1.65796771487619,5.1178322696686,5.59931444525511,0.0986157564177596,0.0231829843171146,0.0174135828109712,0.00576940150614348,0.165226223461382,0.198303341482807,0.299289136764322,0.41682473833279,1.7430830137828,1.79017153456464,2.03539718162366,0.0305373579398594,10,0.828936844430509,8
"60",5,4,"R",49.95911676,0.254274352888534,"[49.8,50.6)","[0.126,0.274)",8.2,1.4645865312117,1.90181137311954,2.61069269803176,0.100336546152551,0.110148121390921,0.107294435302931,0.00285368608799048,0.0775983908864188,0.081346410499197,0.176242543095495,0.0138968728124514,0.99991722430278,1.89045678086192,2.08618993024336,0.0467538371015959,10,0.698360071460215,8
"61",5,4,"S",49.90798026,0.249186517753679,"[49.8,50.6)","[0.126,0.274)",5.9,1.22967064388943,1.34279264903557,1.66499915251077,0.0954855750399542,0.082831320480283,0.082461998244849,0.000369322235434007,0.0414872316600713,0.0679620689655174,0.366769057006595,0.00337965072133637,1.17801333647179,1.86277148667054,1.59870509027075,0.0193076524937912,5,0.614997407631454,8
"62",5,5,"R",49.97548908,0.255877424535624,"[49.8,50.6)","[0.126,0.274)",8.8,1.43827904942836,2.94141815550779,3.37969928222891,0.0655336713051947,0.269998003873071,0.25317339031778,0.0168246135552913,0.104080603176832,0.0430801194538815,0.256735650845778,0.0676398383988917,1.38081999950267,1.87779869098707,2.01375047241398,0.0290707813585258,10,0.724971367984799,8
"63",5,5,"S",50.12270045,0.269751088860575,"[49.8,50.6)","[0.126,0.274)",6.6,1.3448462460493,1.82089040457648,2.27533680977401,0.03711618617166,0.177385487652424,0.16181683921802,0.0155686484344035,0.0940315695629535,0.136891167924434,0.293198802256158,0.0175069773812248,1.0141755612199,1.55679022957665,1.93177476727076,0.0159452855603981,2,0.735124359815133,8
"64",5,6,"R",49.78107262,0.236010159126998,"[49.8,50.6)","[0.126,0.274)",10.8,1.73066165123004,1.84425252645987,2.04772888973656,0.0489461717977771,0.0201833031499118,0.0158080504745254,0.00437525267538644,0.0697138457521599,0.3950117645622,0.216566361908372,0.177632930585869,1.10735293269833,1.30719877263244,2.14517521617456,0.0144680973605845,10,0.52641214462233,8
"65",5,6,"S",49.69343245,0.226430320823933,"[48.7,49.8)","[0.126,0.274)",6.9,1.49586790468576,2.25343044454662,2.31746873551108,-0.0501553119806575,0.454431728359765,0.444545402557149,0.00988632580261593,0.0599816794315824,0.278183405091459,0.228979142663355,0.160344524822246,1.14834587008976,1.1238590891219,1.95580315329799,0.0105365451778917,10,0.624022295966545,8
"66",5,7,"R",49.23055506,0.168525141933572,"[48.7,49.8)","[0.126,0.274)",12.9,1.75853153035057,2.02263568091529,2.085847878776,0.0800911322187993,0.00231771700356718,0.000153745541022592,0.00216397146254459,0.220554666087714,0.36596103016474,0.135566971974744,0.138085082979755,0.958486869120912,1.28838645593943,2.48994084192465,0.0326684701937352,10,0.56674785587635,8
"67",5,7,"S",49.25221217,0.171531810200767,"[48.7,49.8)","[0.126,0.274)",7.6,1.51892915774007,2.02989915511819,2.26112687974461,0.14297381348088,0.218307872396068,0.213669346831265,0.0046385255648038,0.123458337264094,0.229852645281904,0.127815955826195,0.0264892364548956,1.11971269974624,1.56177460284032,2.24604863783443,0.0199765108879803,10,0.574777875548095,8
